order_id,return_flag,return_reason
50651,Yes,Wrong Item
7327,Yes,Wrong Item
130750,Yes,Late Delivery
118336,Yes,Late Delivery
176308,Yes,Damaged
7197,Yes,Customer Changed Mind
154985,Yes,Wrong Item
60145,Yes,Wrong Item
77579,Yes,Late Delivery
193212,Yes,Customer Changed Mind
128406,Yes,Damaged
13776,Yes,Wrong Item
165400,Yes,Late Delivery
194568,Yes,Customer Changed Mind
138630,Yes,Wrong Item
187475,Yes,Wrong Item
34691,Yes,Customer Changed Mind
181902,Yes,Late Delivery
74315,Yes,Customer Changed Mind
60688,Yes,Customer Changed Mind
84956,Yes,Wrong Item
22218,Yes,Late Delivery
6018,Yes,Late Delivery
40294,Yes,Wrong Item
198679,Yes,Wrong Item
152486,Yes,Wrong Item
189681,Yes,Damaged
47977,Yes,Damaged
116798,Yes,Customer Changed Mind
84100,Yes,Wrong Item
16882,Yes,Customer Changed Mind
12770,Yes,Late Delivery
23010,Yes,Damaged
53947,Yes,Customer Changed Mind
84845,Yes,Late Delivery
120446,Yes,Wrong Item
130814,Yes,Damaged
66940,Yes,Damaged
35150,Yes,Damaged
124543,Yes,Customer Changed Mind
81437,Yes,Damaged
189076,Yes,Wrong Item
63478,Yes,Wrong Item
28852,Yes,Wrong Item
37751,Yes,Damaged
137031,Yes,Damaged
79470,Yes,Damaged
34999,Yes,Late Delivery
47874,Yes,Wrong Item
4598,Yes,Damaged
128451,Yes,Damaged
109137,Yes,Damaged
54053,Yes,Damaged
12686,Yes,Damaged
84824,Yes,Late Delivery
117408,Yes,Customer Changed Mind
132947,Yes,Customer Changed Mind
126438,Yes,Damaged
5439,Yes,Late Delivery
120525,Yes,Damaged
144886,Yes,Late Delivery
63761,Yes,Customer Changed Mind
110919,Yes,Late Delivery
114434,Yes,Wrong Item
157643,Yes,Customer Changed Mind
112699,Yes,Wrong Item
54432,Yes,Late Delivery
12653,Yes,Late Delivery
17199,Yes,Late Delivery
94931,Yes,Late Delivery
65710,Yes,Wrong Item
193810,Yes,Late Delivery
8275,Yes,Damaged
185151,Yes,Late Delivery
163538,Yes,Wrong Item
191560,Yes,Damaged
191080,Yes,Damaged
12177,Yes,Wrong Item
160057,Yes,Customer Changed Mind
151492,Yes,Customer Changed Mind
34536,Yes,Customer Changed Mind
57575,Yes,Customer Changed Mind
6636,Yes,Damaged
42687,Yes,Customer Changed Mind
106087,Yes,Late Delivery
80837,Yes,Late Delivery
51255,Yes,Customer Changed Mind
60318,Yes,Wrong Item
124291,Yes,Customer Changed Mind
54243,Yes,Customer Changed Mind
53656,Yes,Customer Changed Mind
142839,Yes,Customer Changed Mind
198484,Yes,Wrong Item
133503,Yes,Late Delivery
17113,Yes,Customer Changed Mind
181280,Yes,Wrong Item
78661,Yes,Damaged
133614,Yes,Wrong Item
52297,Yes,Damaged
154988,Yes,Customer Changed Mind
74508,Yes,Customer Changed Mind
199535,Yes,Damaged
121388,Yes,Wrong Item
69822,Yes,Customer Changed Mind
98417,Yes,Customer Changed Mind
96426,Yes,Wrong Item
46453,Yes,Customer Changed Mind
116036,Yes,Wrong Item
119462,Yes,Damaged
128246,Yes,Customer Changed Mind
47580,Yes,Customer Changed Mind
98249,Yes,Customer Changed Mind
95208,Yes,Late Delivery
43389,Yes,Wrong Item
191678,Yes,Customer Changed Mind
31980,Yes,Late Delivery
190050,Yes,Customer Changed Mind
11484,Yes,Damaged
101744,Yes,Late Delivery
114152,Yes,Customer Changed Mind
116002,Yes,Damaged
16816,Yes,Wrong Item
134737,Yes,Wrong Item
68822,Yes,Damaged
144701,Yes,Wrong Item
157830,Yes,Customer Changed Mind
64199,Yes,Late Delivery
180528,Yes,Customer Changed Mind
91446,Yes,Wrong Item
177392,Yes,Late Delivery
189464,Yes,Customer Changed Mind
2788,Yes,Damaged
160086,Yes,Late Delivery
134298,Yes,Customer Changed Mind
52100,Yes,Damaged
35299,Yes,Customer Changed Mind
149602,Yes,Late Delivery
162607,Yes,Wrong Item
28982,Yes,Late Delivery
80195,Yes,Wrong Item
182380,Yes,Customer Changed Mind
49397,Yes,Late Delivery
170052,Yes,Late Delivery
39380,Yes,Damaged
102959,Yes,Late Delivery
21947,Yes,Damaged
114707,Yes,Wrong Item
93489,Yes,Damaged
31964,Yes,Late Delivery
108465,Yes,Late Delivery
35808,Yes,Late Delivery
41028,Yes,Damaged
89957,Yes,Late Delivery
131003,Yes,Damaged
139780,Yes,Late Delivery
56184,Yes,Damaged
132403,Yes,Late Delivery
37526,Yes,Late Delivery
84661,Yes,Wrong Item
151192,Yes,Wrong Item
83154,Yes,Wrong Item
43075,Yes,Damaged
151466,Yes,Damaged
166753,Yes,Wrong Item
97645,Yes,Customer Changed Mind
174584,Yes,Wrong Item
152346,Yes,Damaged
156236,Yes,Customer Changed Mind
161536,Yes,Customer Changed Mind
95225,Yes,Customer Changed Mind
43645,Yes,Late Delivery
169188,Yes,Wrong Item
41064,Yes,Wrong Item
21826,Yes,Customer Changed Mind
40578,Yes,Late Delivery
51774,Yes,Customer Changed Mind
98722,Yes,Wrong Item
188258,Yes,Customer Changed Mind
16912,Yes,Late Delivery
116008,Yes,Wrong Item
39328,Yes,Wrong Item
6074,Yes,Damaged
191024,Yes,Late Delivery
25284,Yes,Damaged
41341,Yes,Wrong Item
195039,Yes,Customer Changed Mind
159531,Yes,Damaged
124763,Yes,Damaged
159735,Yes,Wrong Item
163006,Yes,Damaged
128597,Yes,Wrong Item
129488,Yes,Wrong Item
84651,Yes,Late Delivery
185521,Yes,Wrong Item
36655,Yes,Wrong Item
57993,Yes,Late Delivery
106306,Yes,Damaged
51769,Yes,Wrong Item
12149,Yes,Wrong Item
48758,Yes,Damaged
40109,Yes,Customer Changed Mind
179079,Yes,Late Delivery
78583,Yes,Customer Changed Mind
56196,Yes,Late Delivery
144697,Yes,Wrong Item
81427,Yes,Damaged
7295,Yes,Customer Changed Mind
173192,Yes,Late Delivery
91101,Yes,Late Delivery
31642,Yes,Customer Changed Mind
69885,Yes,Late Delivery
28508,Yes,Late Delivery
183902,Yes,Damaged
50463,Yes,Customer Changed Mind
176374,Yes,Late Delivery
172648,Yes,Customer Changed Mind
52242,Yes,Damaged
12009,Yes,Customer Changed Mind
124438,Yes,Damaged
189834,Yes,Customer Changed Mind
19964,Yes,Customer Changed Mind
31066,Yes,Customer Changed Mind
151007,Yes,Wrong Item
116094,Yes,Customer Changed Mind
1785,Yes,Damaged
177947,Yes,Late Delivery
508,Yes,Late Delivery
39117,Yes,Customer Changed Mind
166666,Yes,Customer Changed Mind
45861,Yes,Late Delivery
175028,Yes,Customer Changed Mind
80921,Yes,Customer Changed Mind
73714,Yes,Damaged
68903,Yes,Wrong Item
102056,Yes,Wrong Item
131608,Yes,Late Delivery
25050,Yes,Wrong Item
156142,Yes,Damaged
110297,Yes,Wrong Item
88167,Yes,Wrong Item
100673,Yes,Damaged
194275,Yes,Wrong Item
154193,Yes,Late Delivery
166562,Yes,Wrong Item
113910,Yes,Damaged
39577,Yes,Customer Changed Mind
15916,Yes,Customer Changed Mind
72496,Yes,Wrong Item
77102,Yes,Damaged
86624,Yes,Customer Changed Mind
158938,Yes,Late Delivery
147533,Yes,Wrong Item
81601,Yes,Wrong Item
1502,Yes,Damaged
12407,Yes,Damaged
108931,Yes,Wrong Item
74006,Yes,Damaged
175109,Yes,Customer Changed Mind
17939,Yes,Wrong Item
191880,Yes,Customer Changed Mind
67781,Yes,Late Delivery
9694,Yes,Damaged
2878,Yes,Late Delivery
127845,Yes,Customer Changed Mind
9230,Yes,Customer Changed Mind
126942,Yes,Wrong Item
36227,Yes,Customer Changed Mind
21913,Yes,Wrong Item
29684,Yes,Wrong Item
49540,Yes,Damaged
151463,Yes,Late Delivery
5743,Yes,Customer Changed Mind
10399,Yes,Customer Changed Mind
159756,Yes,Customer Changed Mind
85172,Yes,Damaged
102064,Yes,Damaged
174560,Yes,Damaged
145603,Yes,Customer Changed Mind
50999,Yes,Wrong Item
151241,Yes,Late Delivery
55236,Yes,Late Delivery
161573,Yes,Wrong Item
151042,Yes,Customer Changed Mind
158083,Yes,Customer Changed Mind
47614,Yes,Late Delivery
7867,Yes,Late Delivery
32044,Yes,Late Delivery
186681,Yes,Late Delivery
39681,Yes,Customer Changed Mind
5030,Yes,Damaged
190873,Yes,Customer Changed Mind
53291,Yes,Wrong Item
20411,Yes,Wrong Item
97008,Yes,Damaged
45691,Yes,Customer Changed Mind
4245,Yes,Customer Changed Mind
111732,Yes,Damaged
67157,Yes,Damaged
156939,Yes,Wrong Item
17973,Yes,Late Delivery
127219,Yes,Customer Changed Mind
164298,Yes,Customer Changed Mind
63917,Yes,Customer Changed Mind
178020,Yes,Late Delivery
121483,Yes,Damaged
13367,Yes,Wrong Item
105238,Yes,Damaged
133751,Yes,Damaged
85549,Yes,Damaged
165993,Yes,Wrong Item
113374,Yes,Late Delivery
5918,Yes,Customer Changed Mind
112480,Yes,Wrong Item
30323,Yes,Wrong Item
192555,Yes,Wrong Item
137273,Yes,Wrong Item
191433,Yes,Customer Changed Mind
11676,Yes,Wrong Item
22732,Yes,Wrong Item
182444,Yes,Wrong Item
80185,Yes,Customer Changed Mind
140019,Yes,Wrong Item
32806,Yes,Late Delivery
136925,Yes,Damaged
3405,Yes,Late Delivery
143203,Yes,Late Delivery
104543,Yes,Wrong Item
129061,Yes,Late Delivery
132404,Yes,Customer Changed Mind
113504,Yes,Wrong Item
167137,Yes,Customer Changed Mind
118592,Yes,Wrong Item
114411,Yes,Customer Changed Mind
134369,Yes,Customer Changed Mind
18423,Yes,Late Delivery
109014,Yes,Damaged
32081,Yes,Wrong Item
50910,Yes,Damaged
124215,Yes,Wrong Item
47613,Yes,Damaged
90003,Yes,Late Delivery
112589,Yes,Wrong Item
176183,Yes,Damaged
1000,Yes,Wrong Item
61715,Yes,Wrong Item
178071,Yes,Late Delivery
172569,Yes,Customer Changed Mind
152118,Yes,Damaged
58927,Yes,Wrong Item
157949,Yes,Damaged
51296,Yes,Late Delivery
159388,Yes,Customer Changed Mind
197443,Yes,Late Delivery
81601,Yes,Customer Changed Mind
154894,Yes,Customer Changed Mind
181416,Yes,Wrong Item
29632,Yes,Customer Changed Mind
139305,Yes,Damaged
136448,Yes,Wrong Item
103536,Yes,Wrong Item
184304,Yes,Customer Changed Mind
189301,Yes,Damaged
34113,Yes,Wrong Item
16125,Yes,Late Delivery
155215,Yes,Late Delivery
88519,Yes,Late Delivery
69530,Yes,Late Delivery
158093,Yes,Customer Changed Mind
174972,Yes,Late Delivery
105692,Yes,Customer Changed Mind
19850,Yes,Wrong Item
176630,Yes,Wrong Item
163382,Yes,Damaged
192461,Yes,Customer Changed Mind
140981,Yes,Wrong Item
62396,Yes,Damaged
103916,Yes,Customer Changed Mind
197102,Yes,Damaged
104524,Yes,Damaged
124081,Yes,Damaged
159999,Yes,Damaged
30325,Yes,Wrong Item
108601,Yes,Wrong Item
15140,Yes,Late Delivery
44771,Yes,Wrong Item
21270,Yes,Damaged
61013,Yes,Customer Changed Mind
192149,Yes,Late Delivery
94436,Yes,Wrong Item
102869,Yes,Wrong Item
158631,Yes,Late Delivery
147820,Yes,Late Delivery
105830,Yes,Wrong Item
191360,Yes,Late Delivery
72652,Yes,Customer Changed Mind
100287,Yes,Damaged
112860,Yes,Wrong Item
163241,Yes,Wrong Item
2342,Yes,Late Delivery
150494,Yes,Customer Changed Mind
149208,Yes,Damaged
163762,Yes,Customer Changed Mind
162100,Yes,Damaged
98006,Yes,Late Delivery
74911,Yes,Customer Changed Mind
180975,Yes,Wrong Item
34686,Yes,Wrong Item
185667,Yes,Customer Changed Mind
49326,Yes,Wrong Item
20941,Yes,Wrong Item
20931,Yes,Damaged
27214,Yes,Wrong Item
163704,Yes,Damaged
184771,Yes,Damaged
63666,Yes,Wrong Item
177928,Yes,Customer Changed Mind
157411,Yes,Damaged
102931,Yes,Wrong Item
70036,Yes,Customer Changed Mind
39494,Yes,Wrong Item
72672,Yes,Wrong Item
131138,Yes,Late Delivery
179141,Yes,Wrong Item
127548,Yes,Damaged
145801,Yes,Damaged
64951,Yes,Late Delivery
194939,Yes,Late Delivery
133836,Yes,Damaged
25740,Yes,Damaged
51170,Yes,Wrong Item
163860,Yes,Late Delivery
41802,Yes,Late Delivery
48009,Yes,Late Delivery
87087,Yes,Damaged
14049,Yes,Customer Changed Mind
172668,Yes,Customer Changed Mind
130842,Yes,Damaged
153843,Yes,Customer Changed Mind
68210,Yes,Wrong Item
153186,Yes,Late Delivery
34598,Yes,Late Delivery
107875,Yes,Damaged
86291,Yes,Late Delivery
167071,Yes,Damaged
89050,Yes,Wrong Item
68025,Yes,Customer Changed Mind
164515,Yes,Damaged
66691,Yes,Late Delivery
17513,Yes,Wrong Item
24373,Yes,Wrong Item
36520,Yes,Customer Changed Mind
160980,Yes,Wrong Item
14130,Yes,Customer Changed Mind
145181,Yes,Wrong Item
42777,Yes,Wrong Item
191106,Yes,Late Delivery
158169,Yes,Customer Changed Mind
72868,Yes,Wrong Item
34699,Yes,Wrong Item
71061,Yes,Late Delivery
158414,Yes,Customer Changed Mind
12255,Yes,Wrong Item
175834,Yes,Late Delivery
49509,Yes,Customer Changed Mind
48649,Yes,Damaged
94740,Yes,Customer Changed Mind
96599,Yes,Late Delivery
101913,Yes,Wrong Item
122693,Yes,Late Delivery
83899,Yes,Late Delivery
99344,Yes,Customer Changed Mind
46380,Yes,Customer Changed Mind
68216,Yes,Damaged
118973,Yes,Late Delivery
142700,Yes,Late Delivery
94797,Yes,Customer Changed Mind
21288,Yes,Damaged
12117,Yes,Wrong Item
3461,Yes,Customer Changed Mind
55724,Yes,Customer Changed Mind
21388,Yes,Late Delivery
18355,Yes,Customer Changed Mind
77990,Yes,Wrong Item
197715,Yes,Late Delivery
157138,Yes,Customer Changed Mind
63714,Yes,Damaged
18879,Yes,Customer Changed Mind
153374,Yes,Wrong Item
83399,Yes,Wrong Item
141796,Yes,Customer Changed Mind
11034,Yes,Late Delivery
114514,Yes,Customer Changed Mind
6246,Yes,Wrong Item
13335,Yes,Customer Changed Mind
79361,Yes,Damaged
25336,Yes,Wrong Item
52339,Yes,Wrong Item
21249,Yes,Wrong Item
154249,Yes,Damaged
10166,Yes,Damaged
151181,Yes,Wrong Item
168982,Yes,Late Delivery
98901,Yes,Damaged
179272,Yes,Late Delivery
51950,Yes,Late Delivery
159100,Yes,Damaged
20444,Yes,Wrong Item
12201,Yes,Damaged
92515,Yes,Wrong Item
185245,Yes,Customer Changed Mind
4336,Yes,Late Delivery
129781,Yes,Wrong Item
180834,Yes,Late Delivery
154393,Yes,Customer Changed Mind
41962,Yes,Late Delivery
150472,Yes,Late Delivery
119521,Yes,Damaged
180000,Yes,Wrong Item
88506,Yes,Late Delivery
34579,Yes,Late Delivery
118607,Yes,Damaged
26358,Yes,Damaged
38031,Yes,Wrong Item
149897,Yes,Damaged
113073,Yes,Wrong Item
19095,Yes,Late Delivery
91050,Yes,Damaged
145099,Yes,Wrong Item
147253,Yes,Wrong Item
127543,Yes,Late Delivery
138315,Yes,Wrong Item
125616,Yes,Damaged
154994,Yes,Wrong Item
60595,Yes,Late Delivery
30645,Yes,Late Delivery
8996,Yes,Customer Changed Mind
108058,Yes,Customer Changed Mind
145011,Yes,Late Delivery
137947,Yes,Late Delivery
15554,Yes,Damaged
3330,Yes,Damaged
185885,Yes,Late Delivery
48302,Yes,Customer Changed Mind
92259,Yes,Damaged
99633,Yes,Damaged
148929,Yes,Wrong Item
110563,Yes,Damaged
6865,Yes,Customer Changed Mind
178688,Yes,Customer Changed Mind
153715,Yes,Customer Changed Mind
55470,Yes,Late Delivery
116984,Yes,Wrong Item
180270,Yes,Damaged
23030,Yes,Damaged
1047,Yes,Customer Changed Mind
198210,Yes,Customer Changed Mind
135264,Yes,Wrong Item
77749,Yes,Wrong Item
161825,Yes,Late Delivery
154169,Yes,Wrong Item
48312,Yes,Wrong Item
132997,Yes,Customer Changed Mind
188953,Yes,Wrong Item
146532,Yes,Wrong Item
40336,Yes,Damaged
122859,Yes,Customer Changed Mind
155864,Yes,Damaged
63909,Yes,Damaged
5656,Yes,Customer Changed Mind
111881,Yes,Late Delivery
88248,Yes,Late Delivery
61786,Yes,Damaged
41541,Yes,Wrong Item
149575,Yes,Damaged
121390,Yes,Wrong Item
50286,Yes,Wrong Item
120729,Yes,Wrong Item
117878,Yes,Customer Changed Mind
157759,Yes,Customer Changed Mind
14595,Yes,Customer Changed Mind
113626,Yes,Customer Changed Mind
149818,Yes,Wrong Item
120894,Yes,Wrong Item
54104,Yes,Wrong Item
187700,Yes,Customer Changed Mind
2036,Yes,Late Delivery
90983,Yes,Damaged
198821,Yes,Damaged
166877,Yes,Customer Changed Mind
92689,Yes,Customer Changed Mind
141066,Yes,Wrong Item
149177,Yes,Wrong Item
42833,Yes,Customer Changed Mind
129970,Yes,Customer Changed Mind
99058,Yes,Wrong Item
121624,Yes,Late Delivery
191090,Yes,Damaged
79588,Yes,Damaged
177362,Yes,Wrong Item
144328,Yes,Late Delivery
31108,Yes,Wrong Item
51712,Yes,Customer Changed Mind
193291,Yes,Late Delivery
125001,Yes,Damaged
126640,Yes,Wrong Item
114156,Yes,Customer Changed Mind
41883,Yes,Customer Changed Mind
155028,Yes,Customer Changed Mind
153271,Yes,Damaged
49762,Yes,Customer Changed Mind
110711,Yes,Damaged
124388,Yes,Wrong Item
66904,Yes,Late Delivery
18319,Yes,Damaged
22198,Yes,Customer Changed Mind
32086,Yes,Wrong Item
156591,Yes,Late Delivery
48532,Yes,Wrong Item
120475,Yes,Late Delivery
172215,Yes,Damaged
40026,Yes,Customer Changed Mind
32253,Yes,Late Delivery
187659,Yes,Late Delivery
127458,Yes,Wrong Item
99243,Yes,Damaged
52466,Yes,Late Delivery
148882,Yes,Wrong Item
96904,Yes,Late Delivery
197120,Yes,Wrong Item
197148,Yes,Damaged
120443,Yes,Damaged
78127,Yes,Late Delivery
56685,Yes,Late Delivery
116831,Yes,Customer Changed Mind
158399,Yes,Wrong Item
76855,Yes,Damaged
64235,Yes,Customer Changed Mind
110210,Yes,Customer Changed Mind
130642,Yes,Damaged
98533,Yes,Late Delivery
117185,Yes,Customer Changed Mind
198579,Yes,Customer Changed Mind
62558,Yes,Damaged
106425,Yes,Wrong Item
95801,Yes,Damaged
137372,Yes,Customer Changed Mind
86144,Yes,Wrong Item
129373,Yes,Damaged
50381,Yes,Customer Changed Mind
125961,Yes,Damaged
165780,Yes,Customer Changed Mind
131533,Yes,Late Delivery
171060,Yes,Customer Changed Mind
136385,Yes,Late Delivery
158923,Yes,Customer Changed Mind
176427,Yes,Wrong Item
172824,Yes,Damaged
56381,Yes,Late Delivery
108244,Yes,Late Delivery
154915,Yes,Wrong Item
126648,Yes,Customer Changed Mind
121090,Yes,Late Delivery
48909,Yes,Late Delivery
120630,Yes,Customer Changed Mind
23897,Yes,Late Delivery
121431,Yes,Wrong Item
173684,Yes,Wrong Item
182872,Yes,Late Delivery
189764,Yes,Customer Changed Mind
141215,Yes,Customer Changed Mind
50214,Yes,Customer Changed Mind
25958,Yes,Wrong Item
168214,Yes,Late Delivery
45518,Yes,Late Delivery
53755,Yes,Late Delivery
191837,Yes,Wrong Item
121455,Yes,Late Delivery
148228,Yes,Late Delivery
49725,Yes,Wrong Item
32081,Yes,Customer Changed Mind
189922,Yes,Damaged
48085,Yes,Late Delivery
138920,Yes,Late Delivery
181877,Yes,Wrong Item
53747,Yes,Wrong Item
64422,Yes,Wrong Item
25420,Yes,Wrong Item
63077,Yes,Damaged
184725,Yes,Wrong Item
53308,Yes,Wrong Item
54682,Yes,Customer Changed Mind
78796,Yes,Customer Changed Mind
155447,Yes,Wrong Item
25877,Yes,Wrong Item
69223,Yes,Late Delivery
103738,Yes,Late Delivery
152819,Yes,Damaged
56025,Yes,Wrong Item
106464,Yes,Damaged
156629,Yes,Damaged
178084,Yes,Wrong Item
53787,Yes,Damaged
98561,Yes,Late Delivery
98841,Yes,Late Delivery
121491,Yes,Damaged
29020,Yes,Wrong Item
21713,Yes,Late Delivery
83161,Yes,Late Delivery
29528,Yes,Wrong Item
16379,Yes,Damaged
66628,Yes,Late Delivery
99741,Yes,Wrong Item
68529,Yes,Wrong Item
41114,Yes,Customer Changed Mind
117073,Yes,Damaged
86114,Yes,Late Delivery
190318,Yes,Customer Changed Mind
151910,Yes,Late Delivery
18808,Yes,Damaged
126075,Yes,Late Delivery
176820,Yes,Damaged
194169,Yes,Customer Changed Mind
188380,Yes,Wrong Item
113276,Yes,Customer Changed Mind
66726,Yes,Damaged
109561,Yes,Customer Changed Mind
94577,Yes,Wrong Item
140613,Yes,Damaged
51692,Yes,Late Delivery
144346,Yes,Wrong Item
5947,Yes,Wrong Item
21208,Yes,Late Delivery
68540,Yes,Customer Changed Mind
24965,Yes,Wrong Item
19330,Yes,Customer Changed Mind
157346,Yes,Late Delivery
11583,Yes,Late Delivery
194727,Yes,Late Delivery
130880,Yes,Customer Changed Mind
186358,Yes,Late Delivery
99492,Yes,Customer Changed Mind
116395,Yes,Wrong Item
30296,Yes,Damaged
117044,Yes,Damaged
45798,Yes,Wrong Item
154742,Yes,Customer Changed Mind
142547,Yes,Damaged
71513,Yes,Customer Changed Mind
184610,Yes,Damaged
36717,Yes,Wrong Item
173146,Yes,Damaged
86626,Yes,Wrong Item
12881,Yes,Late Delivery
198353,Yes,Damaged
141378,Yes,Damaged
317,Yes,Customer Changed Mind
98866,Yes,Wrong Item
20588,Yes,Damaged
168643,Yes,Wrong Item
90862,Yes,Late Delivery
60593,Yes,Damaged
77088,Yes,Damaged
91843,Yes,Late Delivery
33415,Yes,Damaged
119075,Yes,Wrong Item
77237,Yes,Wrong Item
59352,Yes,Wrong Item
17924,Yes,Late Delivery
4640,Yes,Damaged
95143,Yes,Late Delivery
58482,Yes,Wrong Item
175253,Yes,Late Delivery
43435,Yes,Customer Changed Mind
188742,Yes,Wrong Item
120624,Yes,Wrong Item
196618,Yes,Damaged
116279,Yes,Damaged
58490,Yes,Late Delivery
179346,Yes,Damaged
68494,Yes,Customer Changed Mind
100876,Yes,Wrong Item
95315,Yes,Damaged
112260,Yes,Late Delivery
123225,Yes,Late Delivery
95254,Yes,Late Delivery
62299,Yes,Late Delivery
115209,Yes,Damaged
121117,Yes,Customer Changed Mind
14993,Yes,Late Delivery
172435,Yes,Customer Changed Mind
144093,Yes,Late Delivery
64719,Yes,Late Delivery
137352,Yes,Customer Changed Mind
136252,Yes,Wrong Item
98625,Yes,Damaged
15057,Yes,Late Delivery
66136,Yes,Damaged
175517,Yes,Late Delivery
105125,Yes,Customer Changed Mind
45112,Yes,Late Delivery
94572,Yes,Late Delivery
51505,Yes,Customer Changed Mind
40766,Yes,Wrong Item
20781,Yes,Customer Changed Mind
115516,Yes,Customer Changed Mind
145602,Yes,Customer Changed Mind
127429,Yes,Late Delivery
61431,Yes,Damaged
33809,Yes,Late Delivery
124627,Yes,Damaged
27194,Yes,Wrong Item
138597,Yes,Late Delivery
80611,Yes,Damaged
118567,Yes,Damaged
49264,Yes,Late Delivery
147687,Yes,Wrong Item
145969,Yes,Wrong Item
32501,Yes,Customer Changed Mind
20709,Yes,Damaged
43548,Yes,Late Delivery
104952,Yes,Customer Changed Mind
119584,Yes,Wrong Item
140489,Yes,Damaged
180721,Yes,Late Delivery
64613,Yes,Customer Changed Mind
93808,Yes,Damaged
2157,Yes,Wrong Item
187860,Yes,Customer Changed Mind
124366,Yes,Late Delivery
69456,Yes,Customer Changed Mind
178803,Yes,Customer Changed Mind
162273,Yes,Damaged
160000,Yes,Wrong Item
64216,Yes,Damaged
43140,Yes,Customer Changed Mind
58675,Yes,Wrong Item
91110,Yes,Wrong Item
178327,Yes,Late Delivery
60880,Yes,Customer Changed Mind
198985,Yes,Wrong Item
195934,Yes,Late Delivery
140020,Yes,Wrong Item
68085,Yes,Late Delivery
194180,Yes,Late Delivery
13031,Yes,Damaged
22112,Yes,Customer Changed Mind
199479,Yes,Late Delivery
11867,Yes,Damaged
88803,Yes,Late Delivery
18149,Yes,Damaged
104289,Yes,Damaged
115100,Yes,Late Delivery
79531,Yes,Wrong Item
158673,Yes,Late Delivery
21513,Yes,Damaged
9091,Yes,Wrong Item
86029,Yes,Damaged
152544,Yes,Damaged
196477,Yes,Late Delivery
10445,Yes,Damaged
87437,Yes,Customer Changed Mind
71074,Yes,Wrong Item
174039,Yes,Wrong Item
48980,Yes,Wrong Item
25442,Yes,Late Delivery
70797,Yes,Customer Changed Mind
41415,Yes,Damaged
85892,Yes,Wrong Item
153113,Yes,Damaged
88993,Yes,Late Delivery
2973,Yes,Damaged
53691,Yes,Customer Changed Mind
13380,Yes,Late Delivery
166321,Yes,Wrong Item
45899,Yes,Customer Changed Mind
131936,Yes,Late Delivery
148774,Yes,Wrong Item
199297,Yes,Wrong Item
94203,Yes,Customer Changed Mind
21327,Yes,Wrong Item
95409,Yes,Damaged
163594,Yes,Wrong Item
38724,Yes,Late Delivery
129051,Yes,Customer Changed Mind
155716,Yes,Customer Changed Mind
158611,Yes,Customer Changed Mind
105504,Yes,Wrong Item
168398,Yes,Damaged
50149,Yes,Wrong Item
110937,Yes,Customer Changed Mind
40587,Yes,Wrong Item
183567,Yes,Damaged
40040,Yes,Damaged
192132,Yes,Customer Changed Mind
58946,Yes,Damaged
69147,Yes,Late Delivery
89093,Yes,Damaged
72474,Yes,Customer Changed Mind
57548,Yes,Wrong Item
193484,Yes,Damaged
44135,Yes,Wrong Item
18879,Yes,Damaged
119628,Yes,Damaged
120483,Yes,Wrong Item
84067,Yes,Customer Changed Mind
75362,Yes,Late Delivery
155535,Yes,Wrong Item
90578,Yes,Damaged
173134,Yes,Late Delivery
107840,Yes,Damaged
194318,Yes,Wrong Item
163058,Yes,Wrong Item
134895,Yes,Damaged
166806,Yes,Customer Changed Mind
17598,Yes,Wrong Item
160174,Yes,Wrong Item
69618,Yes,Customer Changed Mind
50679,Yes,Wrong Item
29641,Yes,Customer Changed Mind
142328,Yes,Damaged
88460,Yes,Wrong Item
70721,Yes,Damaged
165955,Yes,Customer Changed Mind
76784,Yes,Customer Changed Mind
191393,Yes,Wrong Item
57949,Yes,Damaged
191493,Yes,Late Delivery
150355,Yes,Late Delivery
92569,Yes,Wrong Item
12390,Yes,Wrong Item
86069,Yes,Damaged
27904,Yes,Damaged
118797,Yes,Customer Changed Mind
24009,Yes,Damaged
12526,Yes,Wrong Item
154864,Yes,Late Delivery
44114,Yes,Late Delivery
22715,Yes,Customer Changed Mind
106208,Yes,Wrong Item
11769,Yes,Late Delivery
68657,Yes,Wrong Item
1396,Yes,Customer Changed Mind
122370,Yes,Damaged
176035,Yes,Late Delivery
100370,Yes,Customer Changed Mind
87806,Yes,Damaged
189096,Yes,Damaged
77357,Yes,Late Delivery
126401,Yes,Customer Changed Mind
140518,Yes,Customer Changed Mind
30978,Yes,Late Delivery
127026,Yes,Wrong Item
156054,Yes,Customer Changed Mind
85881,Yes,Damaged
79233,Yes,Damaged
47317,Yes,Late Delivery
176941,Yes,Late Delivery
145985,Yes,Late Delivery
195589,Yes,Late Delivery
146623,Yes,Wrong Item
134623,Yes,Late Delivery
78409,Yes,Damaged
108230,Yes,Late Delivery
83467,Yes,Wrong Item
140671,Yes,Customer Changed Mind
139488,Yes,Wrong Item
3234,Yes,Late Delivery
174679,Yes,Customer Changed Mind
88589,Yes,Wrong Item
10590,Yes,Late Delivery
191136,Yes,Wrong Item
33672,Yes,Customer Changed Mind
182812,Yes,Wrong Item
171443,Yes,Customer Changed Mind
173222,Yes,Wrong Item
80632,Yes,Late Delivery
22780,Yes,Late Delivery
78489,Yes,Wrong Item
971,Yes,Customer Changed Mind
158765,Yes,Customer Changed Mind
